trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
600,False,"{'a': 0.45, 'e': 0.8253356149096783}",25,0,-160.40447546392872,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
601,False,"{'a': 0.45, 'e': 0.8247705598626173}",20,0,-28.317756230924925,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
602,False,"{'a': 0.45, 'e': 0.8242046800450651}",20,0,-71.64154574059998,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
603,False,"{'a': 0.45, 'e': 0.8236379760229016}",30,0,-200.59196683811825,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
604,False,"{'a': 0.45, 'e': 0.8230704483628307}",25,0,-93.36913528479671,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
605,False,"{'a': 0.45, 'e': 0.82250209763238}",30,0,-123.35999420163007,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
606,False,"{'a': 0.45, 'e': 0.8219329243999002}",25,0,-91.45980592494058,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",1
607,False,"{'a': 0.45, 'e': 0.8213629292345646}",25,0,-169.98171529678805,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
608,False,"{'a': 0.45, 'e': 0.8207921127063681}",30,17,-80.5179534461966,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 2}",1
609,False,"{'a': 0.45, 'e': 0.8202204753861273}",25,0,-87.81892671414145,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
610,False,"{'a': 0.45, 'e': 0.8196480178454795}",20,0,-37.85484943400554,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
611,False,"{'a': 0.45, 'e': 0.8190747406568822}",25,0,-81.2450080339566,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
612,False,"{'a': 0.45, 'e': 0.8185006443936125}",20,0,-157.86771018881527,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
613,False,"{'a': 0.45, 'e': 0.8179257296297665}",25,12,-12.634513970033668,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.45, 'e': 0.8173499969402591}",25,3,-131.54052840153602,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 2}",1
615,False,"{'a': 0.45, 'e': 0.8167734469008229}",20,0,-158.9224986883065,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
616,False,"{'a': 0.45, 'e': 0.8161960800880078}",25,0,-205.48546026316322,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
617,False,"{'a': 0.45, 'e': 0.8156178970791806}",30,0,-153.92732602225462,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 3}",0
618,False,"{'a': 0.45, 'e': 0.8150388984525244}",20,0,-73.40584916240991,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
619,False,"{'a': 0.45, 'e': 0.8144590847870377}",25,0,-104.1675408338942,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",0
620,False,"{'a': 0.45, 'e': 0.8138784566625339}",20,6,-55.51403658428886,"{0: 8, 1: 0, 2: 5, 3: 1, 4: 0}",1
621,False,"{'a': 0.45, 'e': 0.8132970146596414}",25,0,-98.65677064183228,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
622,False,"{'a': 0.45, 'e': 0.812714759359802}",20,0,-77.21160459717424,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
623,False,"{'a': 0.45, 'e': 0.812131691345271}",20,0,-41.492326437302225,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
624,False,"{'a': 0.45, 'e': 0.8115478111991162}",20,0,-73.47887017134181,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
625,False,"{'a': 0.45, 'e': 0.8109631195052179}",25,8,-63.39235080977055,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 1}",1
626,False,"{'a': 0.45, 'e': 0.8103776168482677}",25,13,-29.978254653931458,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
627,False,"{'a': 0.45, 'e': 0.8097913038137682}",20,0,-44.787749545167195,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
628,False,"{'a': 0.45, 'e': 0.8092041809880323}",25,0,-104.52864179799728,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
629,False,"{'a': 0.45, 'e': 0.8086162489581828}",20,0,-158.78000290290683,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
630,False,"{'a': 0.45, 'e': 0.8080275083121519}",20,11,-37.14429952265284,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
631,False,"{'a': 0.45, 'e': 0.8074379596386799}",20,0,-36.93117579089094,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
632,False,"{'a': 0.45, 'e': 0.8068476035273155}",25,0,-112.25293120779178,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
633,False,"{'a': 0.45, 'e': 0.806256440568415}",20,0,-56.13435467259083,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
634,False,"{'a': 0.45, 'e': 0.805664471353141}",20,0,-108.4637111334936,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
635,False,"{'a': 0.45, 'e': 0.8050716964734628}",20,0,-44.9219484981617,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
636,False,"{'a': 0.45, 'e': 0.8044781165221552}",30,0,-197.23453454291598,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
637,False,"{'a': 0.45, 'e': 0.8038837320927981}",30,0,-214.34980504468808,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 4}",0
638,False,"{'a': 0.45, 'e': 0.8032885437797759}",30,0,-70.36313364717017,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
639,False,"{'a': 0.45, 'e': 0.802692552178277}",20,2,-5.6501997037672345,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
640,False,"{'a': 0.45, 'e': 0.8020957578842927}",30,0,-75.57614989299235,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
641,False,"{'a': 0.45, 'e': 0.8014981614946173}",25,10,-64.69193627709703,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 1}",1
642,False,"{'a': 0.45, 'e': 0.8008997636068472}",25,9,-33.91136939436062,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
643,False,"{'a': 0.45, 'e': 0.8003005648193803}",20,0,-76.13621820996119,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
644,False,"{'a': 0.45, 'e': 0.7997005657314152}",20,0,-40.077504319822985,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
645,False,"{'a': 0.45, 'e': 0.7990997669429512}",25,0,-64.42779223025265,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
646,False,"{'a': 0.45, 'e': 0.7984981690547867}",25,0,-32.28303401974451,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
647,False,"{'a': 0.45, 'e': 0.7978957726685196}",25,0,-177.5985360600434,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
648,False,"{'a': 0.45, 'e': 0.7972925783865464}",20,0,-109.536665408901,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
649,False,"{'a': 0.45, 'e': 0.7966885868120613}",25,11,8.673884157889466,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.45, 'e': 0.7960837985490558}",20,9,-10.753868840358608,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
651,False,"{'a': 0.45, 'e': 0.795478214202318}",20,0,-7.962950455818836,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
652,False,"{'a': 0.45, 'e': 0.7948718343774324}",20,0,-89.91725295407632,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
653,False,"{'a': 0.45, 'e': 0.7942646596807786}",20,0,-95.4056759402082,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
654,False,"{'a': 0.45, 'e': 0.7936566907195313}",20,0,-60.53972646207752,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
655,False,"{'a': 0.45, 'e': 0.7930479281016595}",20,7,-39.73772737095061,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
656,False,"{'a': 0.45, 'e': 0.7924383724359255}",20,0,-133.09304906711853,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
657,False,"{'a': 0.45, 'e': 0.7918280243318853}",20,0,-99.66089214549596,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
658,False,"{'a': 0.45, 'e': 0.7912168843998867}",25,0,-57.89169804315862,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
659,False,"{'a': 0.45, 'e': 0.7906049532510695}",20,1,-61.48458834195028,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
660,False,"{'a': 0.45, 'e': 0.7899922314973651}",30,0,-160.82020670099675,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
661,False,"{'a': 0.45, 'e': 0.789378719751495}",20,0,-48.699241381347896,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
662,False,"{'a': 0.45, 'e': 0.7887644186269709}",30,0,-175.26663853343288,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 3}",0
663,False,"{'a': 0.45, 'e': 0.7881493287380938}",25,0,-165.1456550429926,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 4}",0
664,False,"{'a': 0.45, 'e': 0.7875334506999537}",30,0,-86.13535867302707,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
665,False,"{'a': 0.45, 'e': 0.7869167851284287}",30,0,-128.37782967832297,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
666,False,"{'a': 0.45, 'e': 0.786299332640184}",25,20,10.45029297316799,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.45, 'e': 0.7856810938526722}",20,1,-6.215903593728842,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
668,False,"{'a': 0.45, 'e': 0.785062069384132}",35,8,-35.41639153253015,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 0}",1
669,False,"{'a': 0.45, 'e': 0.7844422598535878}",35,0,-238.62511516256413,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 5}",0
670,False,"{'a': 0.45, 'e': 0.7838216658808492}",20,2,-37.316069724652294,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
671,False,"{'a': 0.45, 'e': 0.7832002880865101}",25,0,-136.17312260971272,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
672,False,"{'a': 0.45, 'e': 0.7825781270919481}",35,24,5.625429490702497,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.45, 'e': 0.7819551835193241}",30,6,-45.80705417277926,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
674,False,"{'a': 0.45, 'e': 0.781331457991582}",20,0,-137.61903235940693,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
675,False,"{'a': 0.45, 'e': 0.7807069511324468}",20,1,-34.259032763682875,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
676,False,"{'a': 0.45, 'e': 0.7800816635664256}",20,0,-59.702852462340175,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
677,False,"{'a': 0.45, 'e': 0.7794555959188059}",30,0,-126.40003122814583,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 1}",0
678,False,"{'a': 0.45, 'e': 0.7788287488156552}",20,0,-76.36398916311927,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
679,False,"{'a': 0.45, 'e': 0.7782011228838206}",20,16,5.395912999349626,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.45, 'e': 0.7775727187509279}",30,0,-37.41098631184994,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
681,False,"{'a': 0.45, 'e': 0.7769435370453813}",20,0,-99.643944193579,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
682,False,"{'a': 0.45, 'e': 0.7763135783963624}",25,0,-136.4078603700907,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
683,False,"{'a': 0.45, 'e': 0.7756828434338298}",25,15,-36.73218806004511,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
684,False,"{'a': 0.45, 'e': 0.7750513327885183}",20,0,-30.767589885830034,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
685,False,"{'a': 0.45, 'e': 0.7744190470919388}",25,0,-127.75922240198895,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
686,False,"{'a': 0.45, 'e': 0.7737859869763766}",25,0,-155.0611064400572,"{0: 15, 1: 5, 2: 1, 3: 1, 4: 3}",0
687,False,"{'a': 0.45, 'e': 0.7731521530748919}",20,0,-136.522500943535,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
688,False,"{'a': 0.45, 'e': 0.7725175460213186}",30,0,-128.6851470643298,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
689,False,"{'a': 0.45, 'e': 0.7718821664502636}",35,10,-93.47825384617272,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",1
690,False,"{'a': 0.45, 'e': 0.7712460149971065}",20,0,-122.72174986497716,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
691,False,"{'a': 0.45, 'e': 0.7706090922979988}",20,0,-37.53989540191148,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
692,False,"{'a': 0.45, 'e': 0.7699713989898629}",20,0,-25.822163316531178,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
693,False,"{'a': 0.45, 'e': 0.7693329357103922}",30,20,-37.113820355191145,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
694,False,"{'a': 0.45, 'e': 0.7686937030980499}",20,0,-75.20910131183547,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
695,False,"{'a': 0.45, 'e': 0.7680537017920684}",20,0,-76.49768970564519,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
696,False,"{'a': 0.45, 'e': 0.7674129324324493}",25,0,-118.29271164824225,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
697,False,"{'a': 0.45, 'e': 0.7667713956599618}",30,0,-118.33642877773244,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
698,False,"{'a': 0.45, 'e': 0.7661290921161423}",25,9,-28.65591347906718,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
699,False,"{'a': 0.45, 'e': 0.7654860224432947}",20,12,13.579792507424962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.45, 'e': 0.7648421872844884}",20,0,-90.86780936219603,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
701,False,"{'a': 0.45, 'e': 0.7641975872835586}",20,12,-20.00829825298274,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
702,False,"{'a': 0.45, 'e': 0.7635522230851051}",20,0,-126.68987813329686,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
703,False,"{'a': 0.45, 'e': 0.7629060953344922}",20,0,-168.56442168438406,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
704,False,"{'a': 0.45, 'e': 0.7622592046778476}",20,0,-105.45365316179915,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
705,False,"{'a': 0.45, 'e': 0.7616115517620617}",25,0,-44.80375898631879,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
706,False,"{'a': 0.45, 'e': 0.7609631372347876}",20,0,-93.12066535910834,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
707,False,"{'a': 0.45, 'e': 0.7603139617444397}",30,0,-67.72985932530023,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
708,False,"{'a': 0.45, 'e': 0.7596640259401933}",20,0,-140.98860756300732,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
709,False,"{'a': 0.45, 'e': 0.7590133304719844}",25,0,-53.03246994707578,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
710,False,"{'a': 0.45, 'e': 0.7583618759905082}",25,0,-23.52906129695239,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
711,False,"{'a': 0.45, 'e': 0.7577096631472192}",20,3,-58.64589979863551,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
712,False,"{'a': 0.45, 'e': 0.7570566925943303}",35,0,-144.69910376635443,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
713,False,"{'a': 0.45, 'e': 0.7564029649848117}",20,13,-1.1827111312595868,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.45, 'e': 0.7557484809723913}",20,12,-5.560452301870961,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.45, 'e': 0.7550932412115529}",20,0,-88.35580846785388,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
716,False,"{'a': 0.45, 'e': 0.7544372463575362}",20,0,-67.76558749125678,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
717,False,"{'a': 0.45, 'e': 0.753780497066336}",20,0,-22.672271709912952,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
718,False,"{'a': 0.45, 'e': 0.7531229939947015}",30,8,-34.006943470691546,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
719,False,"{'a': 0.45, 'e': 0.7524647378001358}",25,0,-68.30476928344821,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
720,False,"{'a': 0.45, 'e': 0.7518057291408949}",20,3,2.7082053150766194,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
721,False,"{'a': 0.45, 'e': 0.7511459686759877}",30,0,-140.06760544192903,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
722,False,"{'a': 0.45, 'e': 0.7504854570651743}",20,0,-127.50179839259629,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
723,False,"{'a': 0.45, 'e': 0.7498241949689665}",25,14,3.7059998476258302,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.45, 'e': 0.7491621830486261}",20,0,-115.08896337859737,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
725,False,"{'a': 0.45, 'e': 0.7484994219661651}",30,7,-32.32840209997347,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
726,False,"{'a': 0.45, 'e': 0.7478359123843445}",30,0,-95.95992945509848,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
727,False,"{'a': 0.45, 'e': 0.7471716549666739}",30,10,-54.98035415910275,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",1
728,False,"{'a': 0.45, 'e': 0.7465066503774105}",25,0,-89.253614079826,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
729,False,"{'a': 0.45, 'e': 0.745840899281559}",20,0,-22.443200931698165,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
730,False,"{'a': 0.45, 'e': 0.7451744023448704}",30,0,-72.00223760922883,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
731,False,"{'a': 0.45, 'e': 0.7445071602338416}",20,8,-95.63734755837258,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 2}",1
732,False,"{'a': 0.45, 'e': 0.7438391736157144}",30,24,8.412796525774986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.45, 'e': 0.7431704431584757}",35,0,-110.94079659991726,"{0: 26, 1: 1, 2: 6, 3: 0, 4: 2}",0
734,False,"{'a': 0.45, 'e': 0.7425009695308558}",20,0,4.073333462132033,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
735,False,"{'a': 0.45, 'e': 0.7418307534023282}",25,0,-95.1815618980229,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
736,False,"{'a': 0.45, 'e': 0.7411597954431091}",25,0,8.198810881107908,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
737,False,"{'a': 0.45, 'e': 0.7404880963241561}",25,3,-64.8682057913675,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
738,False,"{'a': 0.45, 'e': 0.7398156567171686}",25,0,-63.900847187189136,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
739,False,"{'a': 0.45, 'e': 0.7391424772945862}",20,0,-110.20815301162658,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
740,False,"{'a': 0.45, 'e': 0.7384685587295879}",20,4,-47.96555467027792,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
741,False,"{'a': 0.45, 'e': 0.7377939016960925}",25,8,-46.92220293610068,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
742,False,"{'a': 0.45, 'e': 0.7371185068687569}",20,0,-50.6692768112871,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
743,False,"{'a': 0.45, 'e': 0.7364423749229757}",20,1,-114.32276284819902,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
744,False,"{'a': 0.45, 'e': 0.7357655065348812}",20,0,-19.317447168362325,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
745,False,"{'a': 0.45, 'e': 0.7350879023813413}",20,0,-88.58686705030317,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
746,False,"{'a': 0.45, 'e': 0.7344095631399603}",25,0,-134.14887067038015,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
747,False,"{'a': 0.45, 'e': 0.7337304894890774}",25,14,-28.029373451181307,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
748,False,"{'a': 0.45, 'e': 0.7330506821077661}",30,10,-31.73718443817479,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
749,False,"{'a': 0.45, 'e': 0.7323701416758338}",25,0,-0.7283114600453566,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
750,False,"{'a': 0.45, 'e': 0.7316888688738209}",20,0,-78.2028547500999,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
751,False,"{'a': 0.45, 'e': 0.7310068643830001}",20,0,-32.89045599548306,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
752,False,"{'a': 0.45, 'e': 0.7303241288853758}",25,3,-177.86772370749802,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 3}",1
753,False,"{'a': 0.45, 'e': 0.7296406630636835}",20,0,-17.69970244546296,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
754,False,"{'a': 0.45, 'e': 0.7289564676013889}",35,0,-84.594350504024,"{0: 25, 1: 3, 2: 6, 3: 0, 4: 1}",0
755,False,"{'a': 0.45, 'e': 0.7282715431826874}",25,0,-73.24638682496038,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
756,False,"{'a': 0.45, 'e': 0.7275858904925034}",25,0,-139.95702440251193,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
757,False,"{'a': 0.45, 'e': 0.7268995102164897}",25,0,-121.82850941838082,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
758,False,"{'a': 0.45, 'e': 0.7262124030410263}",25,0,-52.02843576594317,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
759,False,"{'a': 0.45, 'e': 0.7255245696532203}",20,8,0.23284700386934953,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
760,False,"{'a': 0.45, 'e': 0.7248360107409052}",25,0,-107.69977951047758,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
761,False,"{'a': 0.45, 'e': 0.7241467269926397}",20,0,-22.238690507778056,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
762,False,"{'a': 0.45, 'e': 0.7234567190977075}",20,0,-19.6217901157928,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
763,False,"{'a': 0.45, 'e': 0.7227659877461166}",20,0,-143.54658845545993,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
764,False,"{'a': 0.45, 'e': 0.7220745336285982}",25,0,-29.348574056015135,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
765,False,"{'a': 0.45, 'e': 0.7213823574366063}",30,0,-102.68190431012415,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
766,False,"{'a': 0.45, 'e': 0.720689459862317}",20,5,-7.005903523546402,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
767,False,"{'a': 0.45, 'e': 0.719995841598628}",30,0,-166.62569474605024,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
768,False,"{'a': 0.45, 'e': 0.7193015033391573}",25,0,-62.41483623152677,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
769,False,"{'a': 0.45, 'e': 0.7186064457782433}",30,0,-29.7917475988531,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
770,False,"{'a': 0.45, 'e': 0.7179106696109434}",20,0,-91.86007628036856,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
771,False,"{'a': 0.45, 'e': 0.7172141755330337}",20,0,-67.5717015171685,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
772,False,"{'a': 0.45, 'e': 0.7165169642410081}",20,0,-26.07991566733663,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
773,False,"{'a': 0.45, 'e': 0.7158190364320781}",20,0,-37.05357076060907,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
774,False,"{'a': 0.45, 'e': 0.7151203928041714}",25,0,-91.82660318371165,"{0: 14, 1: 6, 2: 2, 3: 3, 4: 0}",0
775,False,"{'a': 0.45, 'e': 0.7144210340559313}",25,0,-100.35200189616262,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
776,False,"{'a': 0.45, 'e': 0.7137209608867168}",20,0,-88.48570633263029,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
777,False,"{'a': 0.45, 'e': 0.7130201739966009}",20,0,-57.88765159293529,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
778,False,"{'a': 0.45, 'e': 0.7123186740863704}",20,0,-72.9632397324046,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
779,False,"{'a': 0.45, 'e': 0.7116164618575251}",25,5,-67.76109751398081,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
780,False,"{'a': 0.45, 'e': 0.7109135380122773}",25,15,-24.733657020757946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 0.45, 'e': 0.7102099032535507}",20,0,-153.63042174091274,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
782,False,"{'a': 0.45, 'e': 0.7095055582849801}",25,1,-48.09934867870336,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 0}",1
783,False,"{'a': 0.45, 'e': 0.7088005038109104}",20,0,-93.73540233386842,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
